id_department,department_name,terrain_area,old_antenna,new_antenna_type
14,Cundinamarca,1590200,18,e
22,Norte de Santander,113400,13,d
25,Risaralda,1818400,3,b
13,Cordoba,1759200,11,a
25,Risaralda,1814400,12,a
29,Tolima,743200,5,e
11,Cesar,1342000,24,d
29,Tolima,1386800,17,b
27,Santander,1214800,25,a
32,Vichada,1258200,20,a
25,Risaralda,1242600,13,a
24,Quindio,1980800,22,e
26,San Andres y Providencia,1578600,25,b
7,Caldas,666200,4,c
32,Vichada,1546600,8,c
22,Norte de Santander,1181800,24,b
28,Sucre,424200,24,a
18,La Guajira,1224200,21,c
16,Guaviare,246200,20,e
17,Huila,1815800,1,b
16,Guaviare,1235600,0,c
23,Putumayo,1256400,2,b
27,Santander,421400,6,e
7,Caldas,426200,21,b
7,Caldas,1503000,3,e
5,Bolivar,1541200,7,e
23,Putumayo,221800,25,d
28,Sucre,1199200,1,b
1,Amazonas,1653200,22,c
28,Sucre,1044800,28,a
8,Caqueta,1879000,3,a
20,Meta,303000,8,e
25,Risaralda,107800,26,d
7,Caldas,669600,17,e
30,Valle del Cauca,458400,26,d
8,Caqueta,1276000,10,b
23,Putumayo,202400,20,b
31,Vaupes,1597000,6,c
24,Quindio,172400,20,a
6,Boyaca,727400,11,a
26,San Andres y Providencia,235200,16,d
3,Arauca,1279200,29,e
25,Risaralda,1820000,4,a
6,Boyaca,1154600,12,c
15,Guainia,1328600,28,d
32,Vichada,658200,14,b
12,Choco,763400,1,e
10,Cauca,780400,9,e
21,Narino,479600,4,d
11,Cesar,846400,9,e
19,Magdalena,138600,9,e
3,Arauca,210600,21,d
11,Cesar,1074600,10,b
7,Caldas,769400,4,e
5,Bolivar,759600,15,e
32,Vichada,949000,13,b
28,Sucre,1064800,18,c
27,Santander,992800,24,d
8,Caqueta,519000,27,d
19,Magdalena,676200,14,e
31,Vaupes,1396200,3,a
25,Risaralda,1435200,6,d
23,Putumayo,389600,16,c
12,Choco,1670200,10,c
27,Santander,1087600,15,c
30,Valle del Cauca,1145800,29,c
19,Magdalena,1621200,18,a
29,Tolima,1084200,19,d
30,Valle del Cauca,671000,29,d
13,Cordoba,661600,26,b
18,La Guajira,1367800,20,a
26,San Andres y Providencia,856600,4,d
19,Magdalena,424600,15,c
6,Boyaca,771200,7,b
23,Putumayo,472800,10,d
8,Caqueta,474600,27,b
18,La Guajira,1943400,23,e
8,Caqueta,1789800,8,b
32,Vichada,1203400,19,a
8,Caqueta,1129200,3,d
10,Cauca,1945200,19,c
22,Norte de Santander,814800,8,d
17,Huila,1986400,4,e
11,Cesar,1397200,25,a
9,Casanare,1193600,21,e
14,Cundinamarca,1691400,21,e
23,Putumayo,1532200,10,c
24,Quindio,1244000,20,b
4,Atlantico,223400,24,b
6,Boyaca,1977600,25,c
23,Putumayo,44200,7,a
3,Arauca,518000,6,e
24,Quindio,945800,24,c
26,San Andres y Providencia,275200,8,e
2,Antioquia,1518600,6,a
16,Guaviare,1346800,22,d
8,Caqueta,1023400,11,b
12,Choco,1441600,14,e
31,Vaupes,1143000,19,e
8,Caqueta,1031200,12,b
21,Narino,719400,2,b
23,Putumayo,1202400,1,b
9,Casanare,757400,14,c
26,San Andres y Providencia,1553800,16,d
7,Caldas,527400,10,e
22,Norte de Santander,1752600,26,e
29,Tolima,410000,22,b
30,Valle del Cauca,143800,15,a
2,Antioquia,1521400,23,b
22,Norte de Santander,928200,6,b
8,Caqueta,359800,12,b
7,Caldas,1100600,21,c
10,Cauca,66000,27,b
13,Cordoba,552600,8,d
27,Santander,1015200,12,b
16,Guaviare,96600,8,a
20,Meta,1513800,21,b
20,Meta,1663000,1,e
2,Antioquia,1036000,14,d
1,Amazonas,1188000,21,e
30,Valle del Cauca,1505400,19,a
19,Magdalena,1049800,14,c
23,Putumayo,667200,30,c
20,Meta,1943400,21,c
4,Atlantico,1820400,22,b
26,San Andres y Providencia,1183200,18,b
16,Guaviare,1930400,13,d
26,San Andres y Providencia,102000,16,b
15,Guainia,674200,3,b
13,Cordoba,1124200,18,e
6,Boyaca,1943800,11,e
21,Narino,957400,9,e
10,Cauca,1938600,14,e
15,Guainia,416400,8,d
17,Huila,924400,21,b
25,Risaralda,950800,7,c
29,Tolima,1104400,4,c
25,Risaralda,410400,28,d
10,Cauca,366000,26,c
31,Vaupes,777800,4,c
27,Santander,1443800,13,c
5,Bolivar,122600,27,e
13,Cordoba,1363000,6,c
24,Quindio,1340800,19,c
10,Cauca,1751200,3,c
1,Amazonas,896800,15,a
7,Caldas,404400,3,c
23,Putumayo,570800,30,b
21,Narino,131000,22,c
10,Cauca,147200,23,e
28,Sucre,1323400,3,c
12,Choco,1309800,25,d
29,Tolima,89200,2,a
18,La Guajira,1344200,26,c
12,Choco,170600,15,e
6,Boyaca,1130400,2,e
28,Sucre,1161800,29,c
20,Meta,81000,4,d
14,Cundinamarca,1788200,0,b
18,La Guajira,556800,20,d
28,Sucre,641200,19,c
32,Vichada,846000,6,d
32,Vichada,1190000,1,a
31,Vaupes,306000,25,e
7,Caldas,1176400,10,b
4,Atlantico,1179200,21,e
27,Santander,843800,1,a
18,La Guajira,1653600,1,c
11,Cesar,747600,10,b
13,Cordoba,1003800,5,c
6,Boyaca,815600,16,b
10,Cauca,1087200,14,a
2,Antioquia,1702000,19,a
16,Guaviare,790000,17,b
10,Cauca,371600,20,b
4,Atlantico,329200,7,e
22,Norte de Santander,1572000,3,d
9,Casanare,1330000,0,b
12,Choco,896600,28,c
17,Huila,1969200,6,b
5,Bolivar,455000,23,c
11,Cesar,1828600,21,e
21,Narino,939200,6,b
19,Magdalena,1336600,4,a
5,Bolivar,1448800,29,b
19,Magdalena,1290800,28,c
7,Caldas,776200,3,d
2,Antioquia,606800,17,a
27,Santander,763000,13,e
4,Atlantico,659800,10,c
3,Arauca,1583200,13,e
31,Vaupes,1844800,15,e
25,Risaralda,1895200,26,b
17,Huila,586200,21,c
26,San Andres y Providencia,434000,17,d
14,Cundinamarca,1897800,11,e
20,Meta,1093600,16,e
23,Putumayo,1752600,6,e
31,Vaupes,1792000,8,a
22,Norte de Santander,862400,25,a
12,Choco,508600,14,a
6,Boyaca,1287800,22,b
11,Cesar,1679000,20,a
28,Sucre,1267600,2,b
20,Meta,1107200,18,c
29,Tolima,669200,21,d
15,Guainia,107000,8,d
18,La Guajira,151400,28,d
24,Quindio,1373200,9,d
28,Sucre,314200,5,d
7,Caldas,1196200,15,c
20,Meta,1332000,2,e
1,Amazonas,1125600,22,e
32,Vichada,449200,24,d
17,Huila,1953200,10,a
1,Amazonas,1063000,10,e
14,Cundinamarca,1127600,18,e
5,Bolivar,880400,10,b
19,Magdalena,547600,25,a
13,Cordoba,771000,9,e
11,Cesar,1127600,3,c
9,Casanare,1545600,2,d
3,Arauca,1851000,21,d
14,Cundinamarca,1224200,1,d
31,Vaupes,320800,11,a
14,Cundinamarca,1518600,22,b
28,Sucre,610600,24,d
8,Caqueta,622200,25,b
30,Valle del Cauca,56200,5,a
3,Arauca,127000,2,d
23,Putumayo,1476200,27,b
10,Cauca,1550800,6,e
15,Guainia,1137600,16,e
10,Cauca,1051200,6,b
8,Caqueta,769800,17,d
13,Cordoba,369600,17,e
1,Amazonas,1867400,21,e
31,Vaupes,1111200,16,d
16,Guaviare,1662400,19,c
7,Caldas,633600,13,c
5,Bolivar,784200,25,c
6,Boyaca,983600,23,a
28,Sucre,360800,21,b
7,Caldas,220400,23,e
1,Amazonas,1129000,22,d
9,Casanare,1473400,21,d
22,Norte de Santander,856200,13,b
28,Sucre,21800,21,a
22,Norte de Santander,1646400,23,d
5,Bolivar,645400,15,a
14,Cundinamarca,1814000,23,a
2,Antioquia,118000,5,d
2,Antioquia,694400,14,a
26,San Andres y Providencia,1560600,18,d
18,La Guajira,640600,6,c
10,Cauca,254800,5,c
11,Cesar,390400,16,e
23,Putumayo,228000,5,c
10,Cauca,1992200,10,d
7,Caldas,1647400,20,e
6,Boyaca,1130400,16,c
22,Norte de Santander,468200,22,d
14,Cundinamarca,243200,29,a
10,Cauca,839800,7,e
8,Caqueta,111400,15,c
3,Arauca,1699200,11,d
21,Narino,1133800,20,d
16,Guaviare,555400,9,b
10,Cauca,1527600,1,d
26,San Andres y Providencia,1963600,18,c
10,Cauca,317000,7,e
3,Arauca,761000,3,c
6,Boyaca,466800,16,a
29,Tolima,1762200,20,e
10,Cauca,515200,21,b
30,Valle del Cauca,867600,14,c
18,La Guajira,1633800,18,a
25,Risaralda,1674000,15,b
25,Risaralda,1394200,23,a
26,San Andres y Providencia,1513200,30,c
5,Bolivar,812800,27,d
4,Atlantico,230000,4,a
18,La Guajira,1396600,14,a
26,San Andres y Providencia,1290200,17,b
16,Guaviare,303400,30,b
3,Arauca,884200,26,d
23,Putumayo,556400,18,b
25,Risaralda,824000,7,b
20,Meta,191200,9,b
23,Putumayo,735600,7,e
2,Antioquia,1163600,7,a
12,Choco,1678200,26,d
20,Meta,1976800,2,b
17,Huila,1530200,1,a
29,Tolima,905000,14,c
25,Risaralda,1726600,28,d
19,Magdalena,1536800,1,d
31,Vaupes,1532000,4,b
10,Cauca,1538400,0,c
5,Bolivar,307600,14,c
2,Antioquia,1528400,9,a
17,Huila,1750800,18,a
6,Boyaca,206000,21,c
13,Cordoba,606600,28,d
24,Quindio,65800,24,b
1,Amazonas,176600,10,b
31,Vaupes,1162200,5,a
8,Caqueta,1270000,2,d
3,Arauca,634000,25,a
18,La Guajira,1325800,8,d
24,Quindio,248200,24,c
7,Caldas,491200,0,a
32,Vichada,81800,27,b
20,Meta,1301200,27,e
15,Guainia,1358200,17,a
9,Casanare,144200,18,d
22,Norte de Santander,969000,15,d
21,Narino,753400,4,d
19,Magdalena,1200,28,b
9,Casanare,1040600,0,a
20,Meta,4000,1,c
23,Putumayo,425000,20,b
15,Guainia,270000,24,d
10,Cauca,1968800,9,b
30,Valle del Cauca,761400,11,e
3,Arauca,3200,4,e
29,Tolima,1956600,16,e
9,Casanare,478000,27,c
24,Quindio,1900000,18,b
6,Boyaca,1468600,17,e
14,Cundinamarca,1686600,1,a
19,Magdalena,1506800,8,c
2,Antioquia,1632400,16,e
25,Risaralda,863000,3,a
25,Risaralda,567600,25,d
3,Arauca,1723400,15,d
12,Choco,101600,28,a
7,Caldas,1568800,15,b
16,Guaviare,837400,3,e
17,Huila,716000,30,a
8,Caqueta,546600,22,a
30,Valle del Cauca,174800,6,d
14,Cundinamarca,800200,11,e
19,Magdalena,1437400,21,e
15,Guainia,1813400,28,b
25,Risaralda,1462800,24,b
24,Quindio,379200,29,c
25,Risaralda,1209400,23,b
23,Putumayo,593200,10,c
26,San Andres y Providencia,604200,27,d
6,Boyaca,312200,9,a
25,Risaralda,859200,9,c
32,Vichada,1393800,23,a
29,Tolima,1761200,8,a
31,Vaupes,1292600,1,b
12,Choco,594600,24,c
12,Choco,949200,25,d
26,San Andres y Providencia,749800,8,d
19,Magdalena,4000,10,b
9,Casanare,784000,12,e
16,Guaviare,1103600,22,e
18,La Guajira,402600,2,b
24,Quindio,571800,7,d
5,Bolivar,1204400,26,d
1,Amazonas,1608000,21,e
16,Guaviare,206200,26,a
28,Sucre,1476400,21,c
27,Santander,290200,18,e
7,Caldas,1171200,1,e
27,Santander,1555000,15,c
10,Cauca,999800,14,d
24,Quindio,519600,3,e
13,Cordoba,1318800,10,e
27,Santander,1564200,10,e
10,Cauca,1619400,26,d
22,Norte de Santander,754400,28,b
25,Risaralda,470400,1,e
28,Sucre,106600,17,b
4,Atlantico,296400,15,a
18,La Guajira,61000,16,b
23,Putumayo,193400,4,d
14,Cundinamarca,424600,16,e
29,Tolima,1053600,8,b
2,Antioquia,806600,13,e
14,Cundinamarca,1798200,9,d
26,San Andres y Providencia,745000,9,a
28,Sucre,1464800,4,d
5,Bolivar,1564400,7,a
29,Tolima,1782600,29,a
16,Guaviare,1886200,16,d
16,Guaviare,1682000,6,e
30,Valle del Cauca,555600,13,d
11,Cesar,234200,13,d
3,Arauca,776000,22,a
14,Cundinamarca,1290600,24,a
32,Vichada,1515200,13,b
4,Atlantico,1174200,22,a
14,Cundinamarca,1876000,30,d
30,Valle del Cauca,1361600,2,e
6,Boyaca,1251200,12,b
6,Boyaca,642200,13,a
26,San Andres y Providencia,844400,5,a
5,Bolivar,863600,12,c
24,Quindio,282000,28,b
2,Antioquia,230400,30,a
16,Guaviare,105000,27,c
14,Cundinamarca,1329200,22,b
18,La Guajira,1244800,8,e
22,Norte de Santander,964400,20,c
26,San Andres y Providencia,1169600,17,c
9,Casanare,1076000,23,c
2,Antioquia,637800,27,c
8,Caqueta,1273400,4,e
10,Cauca,1598400,13,a
27,Santander,1556600,28,b
18,La Guajira,591600,28,a
12,Choco,1045000,8,a
17,Huila,707200,25,a
16,Guaviare,225400,22,c
13,Cordoba,212400,11,b
22,Norte de Santander,657000,20,d
7,Caldas,1774600,4,a
1,Amazonas,723400,10,c
27,Santander,1941600,25,a
5,Bolivar,154200,16,c
17,Huila,689200,6,c
25,Risaralda,1289200,11,c
21,Narino,1619000,3,b
11,Cesar,1638200,14,e
12,Choco,394600,22,a
12,Choco,1793000,24,b
7,Caldas,1306200,22,e
15,Guainia,1239000,19,a
4,Atlantico,1606200,11,a
27,Santander,715000,1,d
17,Huila,1106000,9,a
6,Boyaca,1707600,23,a
22,Norte de Santander,1823800,3,d
10,Cauca,677800,9,c
5,Bolivar,1260600,9,c
20,Meta,37400,29,c
25,Risaralda,1787400,8,d
1,Amazonas,1858600,25,c
6,Boyaca,161400,24,b
31,Vaupes,1271400,28,d
27,Santander,504200,8,a
6,Boyaca,36200,7,a
26,San Andres y Providencia,1988600,13,c
12,Choco,276000,27,e
11,Cesar,1340200,30,e
16,Guaviare,463200,6,b
30,Valle del Cauca,1082200,17,a
23,Putumayo,1412200,19,c
11,Cesar,313800,29,c
27,Santander,9400,12,a
5,Bolivar,1791400,6,a
3,Arauca,667400,7,c
20,Meta,336600,28,e
31,Vaupes,1482400,24,d
2,Antioquia,1077200,6,b
9,Casanare,340400,7,c
18,La Guajira,1792000,2,d
20,Meta,790600,26,a
3,Arauca,129800,29,d
25,Risaralda,1330400,17,d
25,Risaralda,815600,4,e
3,Arauca,1890800,22,b
32,Vichada,1076200,30,d
30,Valle del Cauca,223800,28,c
16,Guaviare,1145600,21,a
11,Cesar,1117400,6,d
7,Caldas,1932800,28,b
20,Meta,81400,2,a
11,Cesar,895400,27,e
29,Tolima,825800,19,d
7,Caldas,1817200,20,c
6,Boyaca,468600,29,b
8,Caqueta,66600,12,a
9,Casanare,1817800,5,d
15,Guainia,463000,18,c
11,Cesar,13600,4,b
27,Santander,1478400,26,b
4,Atlantico,638200,5,a
18,La Guajira,281000,18,d
27,Santander,918600,10,c
31,Vaupes,124800,12,c
11,Cesar,1120400,11,d
1,Amazonas,1021200,19,d
28,Sucre,1009800,2,d
21,Narino,243400,1,b
29,Tolima,1017600,0,a
18,La Guajira,148200,4,d
7,Caldas,1597400,20,d
12,Choco,592400,14,d
22,Norte de Santander,1516800,17,e
31,Vaupes,1051800,25,e
5,Bolivar,397600,17,e
11,Cesar,840400,20,c
27,Santander,78400,15,e
6,Boyaca,451400,29,a
17,Huila,1359800,23,c
18,La Guajira,315600,0,d
5,Bolivar,1330600,13,e
10,Cauca,1676200,12,e
31,Vaupes,842000,6,e
2,Antioquia,508400,28,b
19,Magdalena,1501200,2,b
14,Cundinamarca,367600,15,e
4,Atlantico,1601200,5,d
31,Vaupes,1994400,28,e
31,Vaupes,1938000,19,d
7,Caldas,1675400,10,a
5,Bolivar,1252800,17,e
7,Caldas,371000,24,e
24,Quindio,1877600,18,e
30,Valle del Cauca,1386800,29,e
15,Guainia,508200,10,d
4,Atlantico,1457800,18,e
21,Narino,1994000,22,d
3,Arauca,1887600,1,d
14,Cundinamarca,33000,6,c
23,Putumayo,1027800,22,c
26,San Andres y Providencia,119200,12,d
15,Guainia,1265200,11,b
25,Risaralda,382800,29,e
29,Tolima,108200,22,a
18,La Guajira,1042000,20,d
18,La Guajira,1107000,19,a
23,Putumayo,477600,22,d
26,San Andres y Providencia,7400,29,c
9,Casanare,28200,11,e
12,Choco,737400,3,c
16,Guaviare,1714400,12,a
9,Casanare,1739400,6,a
12,Choco,1778000,12,b
31,Vaupes,419600,14,c
7,Caldas,1446200,25,b
15,Guainia,1438800,4,c
11,Cesar,1593600,8,b
11,Cesar,607000,26,c
20,Meta,1417400,20,d
10,Cauca,1785600,19,c
9,Casanare,608600,4,d
30,Valle del Cauca,152800,19,d
10,Cauca,712000,8,b
18,La Guajira,544800,4,e
22,Norte de Santander,838800,1,a
1,Amazonas,1617800,29,c
1,Amazonas,1038600,16,d
4,Atlantico,635200,28,b
13,Cordoba,1303200,26,c
28,Sucre,437600,6,a
5,Bolivar,842400,6,a
26,San Andres y Providencia,1075400,7,a
3,Arauca,1706800,7,e
25,Risaralda,1105400,5,d
5,Bolivar,488000,30,e
21,Narino,79600,28,a
11,Cesar,1971000,10,c
6,Boyaca,1166600,6,e
11,Cesar,355200,18,b
25,Risaralda,418200,15,c
12,Choco,1279400,16,d
12,Choco,52200,1,c
21,Narino,908200,11,c
7,Caldas,715200,21,a
20,Meta,1124400,19,b
15,Guainia,1539600,21,b
5,Bolivar,347000,12,a
18,La Guajira,1298200,5,a
28,Sucre,53200,17,e
8,Caqueta,117000,23,c
30,Valle del Cauca,1062200,4,b
1,Amazonas,29200,24,e
3,Arauca,295800,21,a
19,Magdalena,43800,9,e
15,Guainia,1958400,12,d
15,Guainia,47800,3,a
24,Quindio,329400,21,d
31,Vaupes,1339400,23,b
28,Sucre,847600,7,d
13,Cordoba,278400,13,a
30,Valle del Cauca,1495800,9,b
13,Cordoba,338200,12,a
14,Cundinamarca,321400,16,d
18,La Guajira,718000,18,a
24,Quindio,973400,13,d
27,Santander,299000,23,a
19,Magdalena,610200,3,b
5,Bolivar,246800,1,e
2,Antioquia,806000,30,e
9,Casanare,698800,16,e
7,Caldas,1364400,1,a
4,Atlantico,186800,16,b
23,Putumayo,1470000,1,c
16,Guaviare,1580400,29,a
2,Antioquia,1347000,29,d
12,Choco,185200,6,b
19,Magdalena,1052600,17,e
27,Santander,611200,21,c
27,Santander,1063000,7,e
6,Boyaca,1310600,5,d
13,Cordoba,1342000,7,b
13,Cordoba,1146800,19,a
15,Guainia,472600,16,c
11,Cesar,334000,17,d
30,Valle del Cauca,1370200,23,b
3,Arauca,317800,1,a
1,Amazonas,1830800,14,c
22,Norte de Santander,1007200,22,b
15,Guainia,1018800,21,d
29,Tolima,1227600,1,a
4,Atlantico,718800,0,a
2,Antioquia,247600,27,e
3,Arauca,694200,24,e
13,Cordoba,458600,20,c
10,Cauca,1148600,14,b
19,Magdalena,934600,17,a
21,Narino,1547000,28,e
26,San Andres y Providencia,1726600,25,a
1,Amazonas,1168800,20,e
5,Bolivar,854400,11,e
21,Narino,243600,15,a
27,Santander,1409200,18,e
14,Cundinamarca,847600,21,a
6,Boyaca,711600,16,a
10,Cauca,991800,15,c
1,Amazonas,1161600,6,b
32,Vichada,82600,4,c
21,Narino,714200,1,a
31,Vaupes,606600,16,d
6,Boyaca,1432000,19,e
10,Cauca,762400,22,d
18,La Guajira,597400,12,a
7,Caldas,1846600,1,c
12,Choco,1648400,23,e
17,Huila,1003200,18,c
11,Cesar,1505200,22,a
7,Caldas,192800,18,e
20,Meta,1602000,19,a
32,Vichada,261000,7,e
15,Guainia,635800,30,a
6,Boyaca,212200,20,b
6,Boyaca,415000,10,a
6,Boyaca,1560800,8,c
29,Tolima,1922800,4,b
27,Santander,809200,29,a
23,Putumayo,960400,0,a
4,Atlantico,363800,15,d
5,Bolivar,1436400,1,a
19,Magdalena,1914800,15,b
21,Narino,711000,26,e
23,Putumayo,261600,9,a
17,Huila,791600,10,e
30,Valle del Cauca,1717600,22,b
18,La Guajira,845400,5,a
4,Atlantico,284200,13,c
19,Magdalena,1214600,20,c
30,Valle del Cauca,625600,4,a
23,Putumayo,1085200,10,d
13,Cordoba,1107400,14,e
14,Cundinamarca,591600,3,d
32,Vichada,1120200,26,c
15,Guainia,1263800,27,d
28,Sucre,511400,14,e
12,Choco,1061000,15,b
31,Vaupes,317400,16,a
21,Narino,719600,11,c
18,La Guajira,1237000,17,b
12,Choco,1721800,24,d
22,Norte de Santander,1082800,6,d
5,Bolivar,256800,10,e
25,Risaralda,19400,22,b
8,Caqueta,1907600,26,b
4,Atlantico,182200,20,a
9,Casanare,1063200,28,b
15,Guainia,1825400,0,b
6,Boyaca,689600,1,a
21,Narino,1966000,25,d
19,Magdalena,1239200,18,b
9,Casanare,1442800,11,e
31,Vaupes,146800,0,b
3,Arauca,1289000,10,a
24,Quindio,689400,19,c
24,Quindio,1215600,13,b
25,Risaralda,1809600,10,c
20,Meta,319800,30,e
23,Putumayo,315200,29,c
3,Arauca,1149400,4,b
29,Tolima,1427600,15,e
23,Putumayo,858800,8,b
21,Narino,1688800,10,a
23,Putumayo,1116200,2,a
11,Cesar,550000,8,a
30,Valle del Cauca,1975200,30,d
2,Antioquia,505800,24,c
19,Magdalena,1492600,2,b
26,San Andres y Providencia,1936600,28,d
20,Meta,1442400,2,b
19,Magdalena,108000,15,c
29,Tolima,1434400,19,a
1,Amazonas,108600,29,b
16,Guaviare,1175200,6,b
28,Sucre,178000,18,e
13,Cordoba,1668200,0,a
7,Caldas,1899600,22,d
32,Vichada,804800,27,c
4,Atlantico,1637800,22,e
25,Risaralda,1334000,10,a
27,Santander,1166000,15,c
26,San Andres y Providencia,1985800,6,a
12,Choco,1594800,26,c
20,Meta,1000000,15,e
1,Amazonas,1846800,23,c
16,Guaviare,465000,24,c
6,Boyaca,1753800,15,d
17,Huila,911400,24,a
16,Guaviare,1155800,22,d
28,Sucre,412800,6,e
25,Risaralda,1774000,24,c
29,Tolima,1827600,5,e
31,Vaupes,1754800,1,e
14,Cundinamarca,1326600,11,e
21,Narino,1121400,11,e
24,Quindio,669800,4,c
12,Choco,55200,24,e
30,Valle del Cauca,351800,13,b
3,Arauca,1094400,4,b
7,Caldas,535200,28,a
18,La Guajira,403200,20,c
12,Choco,675200,29,c
17,Huila,1230000,26,e
23,Putumayo,1715800,29,d
31,Vaupes,371400,30,a
19,Magdalena,242000,7,c
16,Guaviare,1369400,10,d
9,Casanare,313800,15,b
32,Vichada,1819600,8,c
4,Atlantico,1323200,25,d
2,Antioquia,1918600,15,b
19,Magdalena,948200,23,b
29,Tolima,1040600,11,c
29,Tolima,1410400,4,c
25,Risaralda,1900800,23,b
14,Cundinamarca,110400,17,c
3,Arauca,1864000,4,c
17,Huila,1710000,30,b
12,Choco,285800,12,c
8,Caqueta,924600,28,b
10,Cauca,1041800,10,c
13,Cordoba,560800,25,e
8,Caqueta,1155400,21,d
10,Cauca,1588000,25,d
9,Casanare,919000,6,e
32,Vichada,1201400,27,c
5,Bolivar,316400,27,c
11,Cesar,1101400,10,b
15,Guainia,250800,20,b
4,Atlantico,1549200,8,a
17,Huila,1843000,30,c
11,Cesar,1022400,27,a
8,Caqueta,802800,29,b
19,Magdalena,1328200,8,d
8,Caqueta,1036800,19,b
27,Santander,1390200,21,d
24,Quindio,749000,0,c
29,Tolima,246600,16,c
2,Antioquia,1779000,21,d
23,Putumayo,1006600,25,e
7,Caldas,1322200,29,c
14,Cundinamarca,857800,10,e
9,Casanare,1398000,22,c
32,Vichada,186800,28,c
10,Cauca,406800,0,e
31,Vaupes,794600,5,a
27,Santander,321400,6,d
2,Antioquia,1514400,12,d
14,Cundinamarca,1463000,23,c
4,Atlantico,1788400,1,d
10,Cauca,730800,6,e
28,Sucre,1221600,8,b
25,Risaralda,287800,15,a
9,Casanare,1753400,11,d
8,Caqueta,1866600,1,c
11,Cesar,1019000,24,d
12,Choco,482400,24,a
1,Amazonas,642800,21,e
29,Tolima,657400,30,c
31,Vaupes,132000,20,e
18,La Guajira,1399400,25,c
17,Huila,1141800,19,a
27,Santander,55000,1,c
25,Risaralda,1637600,2,e
9,Casanare,1961200,14,b
1,Amazonas,374400,22,e
29,Tolima,479400,6,d
18,La Guajira,1921000,25,d
2,Antioquia,9800,18,b
10,Cauca,264800,26,a
29,Tolima,1190400,21,b
26,San Andres y Providencia,1912200,26,d
19,Magdalena,664400,2,d
16,Guaviare,344200,22,c
14,Cundinamarca,1092200,5,c
7,Caldas,484800,10,e
4,Atlantico,156200,22,e
10,Cauca,417800,9,b
8,Caqueta,1316000,13,d
18,La Guajira,1086400,18,a
32,Vichada,147200,27,e
1,Amazonas,1570400,4,c
19,Magdalena,474600,1,a
5,Bolivar,1043400,8,a
6,Boyaca,1825600,12,d
13,Cordoba,1579600,15,c
2,Antioquia,1390200,30,b
8,Caqueta,1479800,13,a
20,Meta,1877800,1,e
20,Meta,120000,12,c
15,Guainia,1589400,24,d
23,Putumayo,993000,0,d
15,Guainia,427400,22,d
11,Cesar,1651600,19,d
22,Norte de Santander,283800,10,b
22,Norte de Santander,929200,29,d
1,Amazonas,1562000,11,c
3,Arauca,893800,16,d
26,San Andres y Providencia,136200,5,b
19,Magdalena,863800,15,c
20,Meta,634600,5,a
24,Quindio,1714200,24,e
15,Guainia,1148000,8,d
18,La Guajira,151800,15,a
24,Quindio,1854600,10,e
13,Cordoba,1012800,29,b
9,Casanare,629800,21,d
6,Boyaca,1260200,8,c
27,Santander,471200,14,c
27,Santander,1378800,20,e
1,Amazonas,86800,1,d
15,Guainia,1401200,3,e
14,Cundinamarca,384800,9,a
1,Amazonas,527400,26,c
12,Choco,1632000,27,b
13,Cordoba,1114000,2,d
32,Vichada,527600,7,c
28,Sucre,666600,21,e
25,Risaralda,351400,5,a
3,Arauca,1102000,5,c
12,Choco,1289200,16,c
30,Valle del Cauca,1337000,6,e
13,Cordoba,362200,1,e
7,Caldas,916800,23,e
9,Casanare,1693400,28,b
32,Vichada,154400,6,c
27,Santander,1217600,27,a
2,Antioquia,636200,25,e
3,Arauca,684600,29,c
13,Cordoba,71800,0,a
25,Risaralda,398200,0,a
32,Vichada,442800,17,c
24,Quindio,986600,26,d
14,Cundinamarca,847200,7,e
8,Caqueta,1148000,3,b
7,Caldas,1151600,14,c
19,Magdalena,19600,24,a
27,Santander,871000,5,d
16,Guaviare,1632200,3,b
13,Cordoba,1058800,14,c
26,San Andres y Providencia,1518800,28,e
12,Choco,191400,14,e
22,Norte de Santander,858400,7,a
28,Sucre,1514000,0,d
25,Risaralda,1236800,19,e
20,Meta,299800,25,d
31,Vaupes,1567600,21,b
7,Caldas,192400,11,b
8,Caqueta,724800,5,c
12,Choco,1143800,2,e
8,Caqueta,419400,28,b
9,Casanare,472800,23,b
27,Santander,221800,8,d
